,ZIP_CODE,PO_NAME,STATE,ZIP_TYPE,ZCTA,Zip_join_type,USR
25793,60939,Goodwine,IL,Post Office or large volume customer,60926,Spatial join to ZCTA,R
25794,60927,Clifton,IL,Zip Code Area,60927,Zip Matches ZCTA,R
25795,60928,Crescent City,IL,Zip Code Area,60928,Zip Matches ZCTA,R
25796,60929,Cullom,IL,Zip Code Area,60929,Zip Matches ZCTA,R
25797,60930,Danforth,IL,Zip Code Area,60930,Zip Matches ZCTA,R
25798,60931,Donovan,IL,Zip Code Area,60931,Zip Matches ZCTA,R
25799,60932,East Lynn,IL,Post Office or large volume customer,60932,Zip Matches ZCTA,R
25800,60933,Elliott,IL,Post Office or large volume customer,60933,Zip Matches ZCTA,R
25801,60934,Emington,IL,Zip Code Area,60934,Zip Matches ZCTA,R
25802,60935,Essex,IL,Zip Code Area,60935,Zip Matches ZCTA,R
25803,60936,Gibson City,IL,Zip Code Area,60936,Zip Matches ZCTA,R
25804,60938,Gilman,IL,Zip Code Area,60938,Zip Matches ZCTA,R
25805,60940,Grant Park,IL,Zip Code Area,60940,Zip Matches ZCTA,R
25806,60941,Herscher,IL,Zip Code Area,60941,Zip Matches ZCTA,R
25807,60942,Hoopeston,IL,Zip Code Area,60942,Zip Matches ZCTA,R
25808,60944,Hopkins Park,IL,Post Office or large volume customer,60958,Spatial join to ZCTA,R
25809,60958,Pembroke Township,IL,Zip Code Area,60958,Zip Matches ZCTA,R
25810,60945,Iroquois,IL,Post Office or large volume customer,60945,Zip Matches ZCTA,R
25811,60946,Kempton,IL,Zip Code Area,60946,Zip Matches ZCTA,R
25812,60948,Loda,IL,Zip Code Area,60948,Zip Matches ZCTA,R
25813,60949,Ludlow,IL,Zip Code Area,60949,Zip Matches ZCTA,R
25814,60950,Manteno,IL,Zip Code Area,60950,Zip Matches ZCTA,S
25815,60951,Martinton,IL,Zip Code Area,60951,Zip Matches ZCTA,R
25816,60952,Melvin,IL,Zip Code Area,60952,Zip Matches ZCTA,R
25817,60953,Milford,IL,Zip Code Area,60953,Zip Matches ZCTA,R
25818,60967,Stockland,IL,Post Office or large volume customer,60953,Spatial join to ZCTA,R
25819,60954,Momence,IL,Zip Code Area,60954,Zip Matches ZCTA,R
25820,60955,Onarga,IL,Zip Code Area,60955,Zip Matches ZCTA,R
25821,60956,Papineau,IL,Post Office or large volume customer,60964,Spatial join to ZCTA,R
25822,60964,Saint Anne,IL,Zip Code Area,60964,Zip Matches ZCTA,R
25823,60957,Paxton,IL,Zip Code Area,60957,Zip Matches ZCTA,R
25824,60959,Piper City,IL,Zip Code Area,60959,Zip Matches ZCTA,R
25825,60960,Rankin,IL,Zip Code Area,60960,Zip Matches ZCTA,R
25826,60961,Reddick,IL,Zip Code Area,60961,Zip Matches ZCTA,R
25827,60962,Roberts,IL,Zip Code Area,60962,Zip Matches ZCTA,R
25828,60963,Rossville,IL,Zip Code Area,60963,Zip Matches ZCTA,R
25829,60966,Sheldon,IL,Zip Code Area,60966,Zip Matches ZCTA,R
25830,60968,Thawville,IL,Zip Code Area,60968,Zip Matches ZCTA,R
25831,60969,Union Hill,IL,Post Office or large volume customer,60969,Zip Matches ZCTA,R
25832,60970,Watseka,IL,Zip Code Area,60970,Zip Matches ZCTA,R
25833,60973,Wellington,IL,Zip Code Area,60973,Zip Matches ZCTA,R
25834,60974,Woodland,IL,Post Office or large volume customer,60974,Zip Matches ZCTA,R
25835,61001,Apple River,IL,Zip Code Area,61001,Zip Matches ZCTA,R
25836,61006,Ashton,IL,Zip Code Area,61006,Zip Matches ZCTA,R
25837,61007,Baileyville,IL,Zip Code Area,61007,Zip Matches ZCTA,R
25838,61008,Belvidere,IL,Zip Code Area,61008,Zip Matches ZCTA,S
25839,61010,Byron,IL,Zip Code Area,61010,Zip Matches ZCTA,R
25840,61011,Caledonia,IL,Zip Code Area,61011,Zip Matches ZCTA,R
25841,61012,Capron,IL,Zip Code Area,61012,Zip Matches ZCTA,R
25842,61013,Cedarville,IL,Post Office or large volume customer,61013,Zip matches ZCTA,R
25843,61014,Chadwick,IL,Zip Code Area,61014,Zip Matches ZCTA,R
25844,61015,Chana,IL,Zip Code Area,61015,Zip Matches ZCTA,R
25845,61016,Cherry Valley,IL,Zip Code Area,61016,Zip Matches ZCTA,R
25846,61018,Dakota,IL,Zip Code Area,61018,Zip Matches ZCTA,R
25847,61019,Davis,IL,Zip Code Area,61019,Zip Matches ZCTA,R
25848,61020,Davis Junction,IL,Zip Code Area,61020,Zip Matches ZCTA,R
25849,61021,Dixon,IL,Zip Code Area,61021,Zip Matches ZCTA,S
25850,61024,Durand,IL,Zip Code Area,61024,Zip Matches ZCTA,R
25851,61025,East Dubuque,IL,Zip Code Area,61025,Zip Matches ZCTA,R
25852,61027,Eleroy,IL,Post Office or large volume customer,61027,Zip Matches ZCTA,R
25853,61028,Elizabeth,IL,Zip Code Area,61028,Zip Matches ZCTA,R
25854,61030,Forreston,IL,Zip Code Area,61030,Zip Matches ZCTA,R
25855,61031,Franklin Grove,IL,Zip Code Area,61031,Zip Matches ZCTA,R
25856,61032,Freeport,IL,Zip Code Area,61032,Zip Matches ZCTA,S
25857,61036,Galena,IL,Zip Code Area,61036,Zip Matches ZCTA,R
25858,61037,Galt,IL,Post Office or large volume customer,61037,Zip matches ZCTA,R
25859,61038,Garden Prairie,IL,Zip Code Area,61038,Zip Matches ZCTA,R
25860,61039,German Valley,IL,Zip Code Area,61039,Zip Matches ZCTA,R
25861,61041,Hanover,IL,Zip Code Area,61041,Zip Matches ZCTA,R
25862,61042,Harmon,IL,Zip Code Area,61042,Zip Matches ZCTA,R
25863,61043,Holcomb,IL,Post Office or large volume customer,61043,Zip Matches ZCTA,R
25864,61044,Kent,IL,Zip Code Area,61044,Zip Matches ZCTA,R
25865,61046,Lanark,IL,Zip Code Area,61046,Zip Matches ZCTA,R
25866,61047,Leaf River,IL,Zip Code Area,61047,Zip Matches ZCTA,R
25867,61048,Lena,IL,Zip Code Area,61048,Zip Matches ZCTA,R
25868,61049,Lindenwood,IL,Zip Code Area,61049,Zip Matches ZCTA,R
25869,61050,Mc Connell,IL,Zip Code Area,61050,Zip Matches ZCTA,R
25870,61051,Milledgeville,IL,Zip Code Area,61051,Zip Matches ZCTA,R
25871,61052,Monroe Center,IL,Zip Code Area,61052,Zip Matches ZCTA,R
25872,61053,Mount Carroll,IL,Zip Code Area,61053,Zip Matches ZCTA,R
25873,61054,Mount Morris,IL,Zip Code Area,61054,Zip Matches ZCTA,R
25874,61057,Nachusa,IL,Post Office or large volume customer,61057,Zip Matches ZCTA,R
25875,61059,Nora,IL,Post Office or large volume customer,61059,Zip Matches ZCTA,R
25876,61060,Orangeville,IL,Zip Code Area,61060,Zip Matches ZCTA,R
25877,61061,Oregon,IL,Zip Code Area,61061,Zip Matches ZCTA,R
25878,61062,Pearl City,IL,Zip Code Area,61062,Zip Matches ZCTA,R
25879,61063,Pecatonica,IL,Zip Code Area,61063,Zip Matches ZCTA,R
25880,61064,Polo,IL,Zip Code Area,61064,Zip Matches ZCTA,R
25881,61065,Poplar Grove,IL,Zip Code Area,61065,Zip Matches ZCTA,S
25882,61067,Ridott,IL,Zip Code Area,61067,Zip Matches ZCTA,R
25883,61068,Rochelle,IL,Zip Code Area,61068,Zip Matches ZCTA,S
25884,61070,Rock City,IL,Zip Code Area,61070,Zip Matches ZCTA,R
25885,61071,Rock Falls,IL,Zip Code Area,61071,Zip Matches ZCTA,S
25886,61072,Rockton,IL,Zip Code Area,61072,Zip Matches ZCTA,S
25887,61073,Roscoe,IL,Zip Code Area,61073,Zip Matches ZCTA,S
25888,61074,Savanna,IL,Zip Code Area,61074,Zip Matches ZCTA,R
25889,61075,Scales Mound,IL,Zip Code Area,61075,Zip Matches ZCTA,R
25890,61077,Seward,IL,Post Office or large volume customer,61077,Zip matches ZCTA,R
25891,61078,Shannon,IL,Zip Code Area,61078,Zip Matches ZCTA,R
25892,61079,Shirland,IL,Post Office or large volume customer,61079,Zip Matches ZCTA,R
25893,61080,South Beloit,IL,Zip Code Area,61080,Zip Matches ZCTA,S
25894,61081,Sterling,IL,Zip Code Area,61081,Zip Matches ZCTA,S
25895,61084,Stillman Valley,IL,Zip Code Area,61084,Zip Matches ZCTA,R
25896,61085,Stockton,IL,Zip Code Area,61085,Zip Matches ZCTA,R
25897,61087,Warren,IL,Zip Code Area,61087,Zip Matches ZCTA,R
25898,61088,Winnebago,IL,Zip Code Area,61088,Zip Matches ZCTA,R
25899,61089,Winslow,IL,Zip Code Area,61089,Zip Matches ZCTA,R
25900,61091,Woosung,IL,Post Office or large volume customer,61091,Zip Matches ZCTA,R
25901,61101,Rockford,IL,Zip Code Area,61101,Zip Matches ZCTA,S
25902,61105,Rockford,IL,Post Office or large volume customer,61101,Spatial join to ZCTA,S
25903,61102,Rockford,IL,Zip Code Area,61102,Zip Matches ZCTA,S
25904,61103,Rockford,IL,Zip Code Area,61103,Zip Matches ZCTA,S
25905,61104,Rockford,IL,Zip Code Area,61104,Zip Matches ZCTA,S
25906,61106,Rockford,IL,Post Office or large volume customer,61104,Spatial join to ZCTA,S
25907,61110,Rockford,IL,Post Office or large volume customer,61104,Spatial join to ZCTA,S
25908,61107,Rockford,IL,Zip Code Area,61107,Zip Matches ZCTA,S
25909,61108,Rockford,IL,Zip Code Area,61108,Zip Matches ZCTA,S
25910,61109,Rockford,IL,Zip Code Area,61109,Zip Matches ZCTA,S
25911,61125,Rockford,IL,Post Office or large volume customer,61109,Spatial join to ZCTA,S
25912,61111,Loves Park,IL,Zip Code Area,61111,Zip Matches ZCTA,S
25913,61126,Rockford,IL,Post Office or large volume customer,61111,Spatial join to ZCTA,S
25914,61130,Loves Park,IL,Post Office or large volume customer,61111,Spatial join to ZCTA,S
25915,61131,Loves Park,IL,Post Office or large volume customer,61111,Spatial join to ZCTA,S
25916,61132,Loves Park,IL,Post Office or large volume customer,61111,Spatial join to ZCTA,S
25917,61112,Rockford,IL,Zip Code Area,61112,Zip Matches ZCTA,R
25918,61114,Rockford,IL,Zip Code Area,61114,Zip Matches ZCTA,S
25919,61115,Machesney Park,IL,Zip Code Area,61115,Zip Matches ZCTA,S
25920,61201,Rock Island,IL,Zip Code Area,61201,Zip Matches ZCTA,S
25921,61204,Rock Island,IL,Post Office or large volume customer,61201,Spatial join to ZCTA,S
25922,61299,Rock Island,IL,Post Office or large volume customer,61201,Spatial join to ZCTA,S
25923,61230,Albany,IL,Zip Code Area,61230,Zip Matches ZCTA,R
25924,61231,Aledo,IL,Zip Code Area,61231,Zip Matches ZCTA,R
25925,61232,Andalusia,IL,Zip Code Area,61232,Zip Matches ZCTA,R
25926,61233,Andover,IL,Post Office or large volume customer,61238,Spatial join to ZCTA,R
25927,61238,Cambridge,IL,Zip Code Area,61238,Zip Matches ZCTA,R
25928,61234,Annawan,IL,Zip Code Area,61234,Zip Matches ZCTA,R
25929,61235,Atkinson,IL,Zip Code Area,61235,Zip Matches ZCTA,R
25930,61236,Barstow,IL,Post Office or large volume customer,61236,Zip Matches ZCTA,R
25931,61237,Buffalo Prairie,IL,Post Office or large volume customer,61260,Spatial join to ZCTA,R
25932,61260,Joy,IL,Zip Code Area,61260,Zip Matches ZCTA,R
25933,61239,Carbon Cliff,IL,Zip Code Area,61239,Zip Matches ZCTA,R
25934,61240,Coal Valley,IL,Zip Code Area,61240,Zip Matches ZCTA,R
25935,61241,Colona,IL,Zip Code Area,61241,Zip Matches ZCTA,R
25936,61242,Cordova,IL,Zip Code Area,61242,Zip Matches ZCTA,R
25937,61243,Deer Grove,IL,Zip Code Area,61243,Zip Matches ZCTA,R
25938,61244,East Moline,IL,Zip Code Area,61244,Zip Matches ZCTA,S
25939,61250,Erie,IL,Zip Code Area,61250,Zip Matches ZCTA,R
25940,61251,Fenton,IL,Zip Code Area,61251,Zip Matches ZCTA,R
25941,61252,Fulton,IL,Zip Code Area,61252,Zip Matches ZCTA,R
25942,61254,Geneseo,IL,Zip Code Area,61254,Zip Matches ZCTA,S
25943,61256,Hampton,IL,Zip Code Area,61256,Zip Matches ZCTA,R
25944,61257,Hillsdale,IL,Zip Code Area,61257,Zip Matches ZCTA,R
25945,61258,Hooppole,IL,Zip Code Area,61258,Zip Matches ZCTA,R
25946,61259,Illinois City,IL,Zip Code Area,61259,Zip Matches ZCTA,R
25947,61261,Lyndon,IL,Zip Code Area,61261,Zip Matches ZCTA,R
25948,61262,Lynn Center,IL,Zip Code Area,61262,Zip Matches ZCTA,R
25949,61263,Matherville,IL,Zip Code Area,61263,Zip Matches ZCTA,R
25950,61264,Milan,IL,Zip Code Area,61264,Zip Matches ZCTA,S
25951,61265,Moline,IL,Zip Code Area,61265,Zip Matches ZCTA,S
25952,61266,Moline,IL,Post Office or large volume customer,61265,Spatial join to ZCTA,S
25953,61270,Morrison,IL,Zip Code Area,61270,Zip Matches ZCTA,R
25954,61272,New Boston,IL,Zip Code Area,61272,Zip Matches ZCTA,R
25955,61273,Orion,IL,Zip Code Area,61273,Zip Matches ZCTA,R
25956,61274,Osco,IL,Zip Code Area,61274,Zip Matches ZCTA,R
25957,61275,Port Byron,IL,Zip Code Area,61275,Zip Matches ZCTA,R
25958,61276,Preemption,IL,Post Office or large volume customer,61276,Zip matches ZCTA,R
25959,61277,Prophetstown,IL,Zip Code Area,61277,Zip Matches ZCTA,R
25960,61278,Rapids City,IL,Post Office or large volume customer,61278,Zip Matches ZCTA,R
25961,61279,Reynolds,IL,Zip Code Area,61279,Zip Matches ZCTA,R
25962,61281,Sherrard,IL,Zip Code Area,61281,Zip Matches ZCTA,R
25963,61282,Silvis,IL,Zip Code Area,61282,Zip Matches ZCTA,R
25964,61283,Tampico,IL,Zip Code Area,61283,Zip Matches ZCTA,R
25965,61284,Taylor Ridge,IL,Zip Code Area,61284,Zip Matches ZCTA,R
25966,61285,Thomson,IL,Zip Code Area,61285,Zip Matches ZCTA,R
25967,61301,La Salle,IL,Zip Code Area,61301,Zip Matches ZCTA,S
25968,61310,Amboy,IL,Zip Code Area,61310,Zip Matches ZCTA,R
25969,61311,Ancona,IL,Zip Code Area,61311,Zip Matches ZCTA,R
25970,61312,Arlington,IL,Zip Code Area,61312,Zip matches ZCTA,R
25971,61313,Blackstone,IL,Zip Code Area,61313,Zip Matches ZCTA,R
25972,61314,Buda,IL,Zip Code Area,61314,Zip Matches ZCTA,R
25973,61315,Bureau,IL,Post Office or large volume customer,61315,Zip Matches ZCTA,R
25974,61316,Cedar Point,IL,Post Office or large volume customer,61316,Zip Matches ZCTA,R
25975,61317,Cherry,IL,Post Office or large volume customer,61317,Zip Matches ZCTA,R
25976,61318,Compton,IL,Zip Code Area,61318,Zip Matches ZCTA,R
25977,61319,Cornell,IL,Zip Code Area,61319,Zip Matches ZCTA,R
25978,61320,Dalzell,IL,Zip Code Area,61320,Zip Matches ZCTA,R
25979,61321,Dana,IL,Zip Code Area,61321,Zip Matches ZCTA,R
25980,61322,Depue,IL,Post Office or large volume customer,61322,Zip Matches ZCTA,R
25981,61323,Dover,IL,Post Office or large volume customer,61323,Zip Matches ZCTA,R
25982,61324,Eldena,IL,Post Office or large volume customer,61324,Zip matches ZCTA,R
25983,61325,Grand Ridge,IL,Zip Code Area,61325,Zip Matches ZCTA,R
25984,61326,Granville,IL,Zip Code Area,61326,Zip Matches ZCTA,R
25985,61327,Hennepin,IL,Zip Code Area,61327,Zip Matches ZCTA,R
25986,61328,Kasbeer,IL,Post Office or large volume customer,61328,Zip Matches ZCTA,R
25987,61329,Ladd,IL,Zip Code Area,61329,Zip Matches ZCTA,R
25988,61330,La Moille,IL,Zip Code Area,61330,Zip Matches ZCTA,R
25989,61331,Lee Center,IL,Post Office or large volume customer,61331,Zip matches ZCTA,R
25990,61332,Leonore,IL,Post Office or large volume customer,61332,Zip Matches ZCTA,R
25991,61333,Long Point,IL,Zip Code Area,61333,Zip Matches ZCTA,R
25992,61334,Lostant,IL,Zip Code Area,61334,Zip Matches ZCTA,R
25993,61335,Mc Nabb,IL,Zip Code Area,61335,Zip Matches ZCTA,R
25994,61336,Magnolia,IL,Zip Code Area,61336,Zip Matches ZCTA,R
25995,61337,Malden,IL,Zip Code Area,61337,Zip Matches ZCTA,R
25996,61338,Manlius,IL,Post Office or large volume customer,61338,Zip Matches ZCTA,R
25997,61340,Mark,IL,Post Office or large volume customer,61340,Zip Matches ZCTA,R
25998,61341,Marseilles,IL,Zip Code Area,61341,Zip Matches ZCTA,R
25999,61342,Mendota,IL,Zip Code Area,61342,Zip Matches ZCTA,R
26000,61371,Triumph,IL,Post Office or large volume customer,61342,Spatial join to ZCTA,R
26001,61344,Mineral,IL,Zip Code Area,61344,Zip Matches ZCTA,R
26002,61345,Neponset,IL,Zip Code Area,61345,Zip Matches ZCTA,R
26003,61346,New Bedford,IL,Zip Code Area,61346,Zip Matches ZCTA,R
26004,61348,Oglesby,IL,Zip Code Area,61348,Zip Matches ZCTA,R
26005,61349,Ohio,IL,Zip Code Area,61349,Zip Matches ZCTA,R
26006,61350,Ottawa,IL,Zip Code Area,61350,Zip Matches ZCTA,S
26007,61353,Paw Paw,IL,Zip Code Area,61353,Zip Matches ZCTA,R
26008,61354,Peru,IL,Zip Code Area,61354,Zip Matches ZCTA,S
26009,61356,Princeton,IL,Zip Code Area,61356,Zip Matches ZCTA,S
26010,61358,Rutland,IL,Zip Code Area,61358,Zip Matches ZCTA,R
26011,61359,Seatonville,IL,Post Office or large volume customer,61359,Zip Matches ZCTA,R
26012,61360,Seneca,IL,Zip Code Area,61360,Zip Matches ZCTA,R
26013,61361,Sheffield,IL,Zip Code Area,61361,Zip Matches ZCTA,R
26014,61362,Spring Valley,IL,Zip Code Area,61362,Zip Matches ZCTA,R
26015,61363,Standard,IL,Post Office or large volume customer,61363,Zip Matches ZCTA,R
26016,61364,Streator,IL,Zip Code Area,61364,Zip Matches ZCTA,S
26017,61367,Sublette,IL,Zip Code Area,61367,Zip Matches ZCTA,R
